# estimate_k1_margin seed=20260903 nkeys=10000 nwrong=1000 tau=8 dtype=float16 device=cpu shard=11/30
key_index,col,true_count,wrong_max,wrong_mean,wrong_ge_tau
11,0,22,0,0.0000,0
11,1,21,0,0.0000,0
11,2,31,0,0.0000,0
11,3,23,0,0.0000,0
41,0,23,0,0.0000,0
41,1,31,0,0.0000,0
41,2,30,0,0.0000,0
41,3,23,0,0.0000,0
71,0,30,0,0.0000,0
71,1,31,0,0.0000,0
71,2,22,0,0.0000,0
71,3,29,0,0.0000,0
101,0,30,0,0.0000,0
101,1,30,0,0.0000,0
101,2,24,0,0.0000,0
101,3,32,0,0.0000,0
131,0,32,0,0.0000,0
131,1,32,0,0.0000,0
131,2,30,0,0.0000,0
131,3,31,0,0.0000,0
161,0,29,0,0.0000,0
161,1,32,0,0.0000,0
161,2,32,0,0.0000,0
161,3,31,0,0.0000,0
191,0,31,0,0.0000,0
191,1,23,0,0.0000,0
191,2,23,0,0.0000,0
191,3,31,0,0.0000,0
221,0,32,0,0.0000,0
221,1,30,0,0.0000,0
221,2,22,0,0.0000,0
221,3,31,0,0.0000,0
251,0,24,0,0.0000,0
251,1,32,0,0.0000,0
251,2,32,0,0.0000,0
251,3,31,0,0.0000,0
281,0,24,0,0.0000,0
281,1,30,0,0.0000,0
281,2,24,0,0.0000,0
281,3,32,0,0.0000,0
311,0,24,0,0.0000,0
311,1,31,0,0.0000,0
311,2,22,0,0.0000,0
311,3,32,0,0.0000,0
341,0,31,0,0.0000,0
341,1,24,0,0.0000,0
341,2,16,0,0.0000,0
341,3,31,0,0.0000,0
371,0,30,0,0.0000,0
371,1,32,0,0.0000,0
371,2,24,0,0.0000,0
371,3,32,0,0.0000,0
401,0,16,0,0.0000,0
401,1,23,0,0.0000,0
401,2,31,0,0.0000,0
401,3,31,0,0.0000,0
431,0,31,0,0.0000,0
431,1,30,0,0.0000,0
431,2,29,0,0.0000,0
431,3,31,0,0.0000,0
461,0,31,0,0.0000,0
461,1,23,0,0.0000,0
461,2,15,0,0.0000,0
461,3,21,0,0.0000,0
491,0,32,0,0.0000,0
491,1,31,0,0.0000,0
491,2,32,0,0.0000,0
491,3,31,0,0.0000,0
521,0,32,0,0.0000,0
521,1,30,0,0.0000,0
521,2,23,0,0.0000,0
521,3,30,0,0.0000,0
551,0,31,0,0.0000,0
551,1,23,0,0.0000,0
551,2,22,0,0.0000,0
551,3,24,0,0.0000,0
581,0,32,0,0.0000,0
581,1,32,0,0.0000,0
581,2,32,0,0.0000,0
581,3,32,0,0.0000,0
611,0,32,0,0.0000,0
611,1,30,0,0.0000,0
611,2,30,0,0.0000,0
611,3,30,0,0.0000,0
641,0,31,0,0.0000,0
641,1,30,0,0.0000,0
641,2,29,0,0.0000,0
641,3,32,0,0.0000,0
671,0,30,0,0.0000,0
671,1,30,0,0.0000,0
671,2,15,0,0.0000,0
671,3,31,0,0.0000,0
701,0,23,0,0.0000,0
701,1,16,0,0.0000,0
701,2,31,0,0.0000,0
701,3,31,0,0.0000,0
731,0,31,0,0.0000,0
731,1,30,0,0.0000,0
731,2,24,0,0.0000,0
731,3,24,0,0.0000,0
761,0,30,0,0.0000,0
761,1,22,0,0.0000,0
761,2,15,0,0.0000,0
761,3,30,0,0.0000,0
791,0,32,0,0.0000,0
791,1,30,0,0.0000,0
791,2,22,0,0.0000,0
791,3,24,0,0.0000,0
821,0,24,0,0.0000,0
821,1,30,0,0.0000,0
821,2,32,0,0.0000,0
821,3,31,0,0.0000,0
851,0,31,0,0.0000,0
851,1,32,0,0.0000,0
851,2,31,0,0.0000,0
851,3,24,0,0.0000,0
881,0,31,0,0.0000,0
881,1,32,0,0.0000,0
881,2,32,0,0.0000,0
881,3,32,0,0.0000,0
911,0,30,0,0.0000,0
911,1,31,0,0.0000,0
